2021-08-11,2099,2119.5,2082.55,2116.1,2099.04,346083,19916,726442961,176940,51.13,36.95,17.1
2021-08-10,2084.7,2112.8,2073.55,2088.4,2096.66,415981,20717,872168921,183450,44.1,39.25,3.7
2021-08-09,2076.2,2089.5,2065.8,2077.25,2075.19,236037,17835,489822313,123882,52.48,23.7,1.05
2021-08-06,2125.2,2146,2079.2,2089.05,2097.07,336073,15969,704769100,160745,47.83,66.8,-36.15
2021-08-05,2116.9,2154.6,2104.3,2133.3,2126.89,357064,16820,759437091,119937,33.59,50.3,16.4
2021-08-04,2097.6,2114.1,2087,2103.55,2104.04,297852,10348,626691300,182454,61.26,27.1,5.95
2021-08-03,2085,2091.25,2064.15,2086.9,2077.1,318185,9503,660901792,175698,55.22,27.1,1.9
2021-08-02,2047.2,2079,2041,2071.5,2066.67,406792,18388,840706318,231581,56.93,38,24.3
2021-07-30,2055.25,2068.15,2030.4,2035.4,2052.18,228312,17164,468537268,119944,52.54,37.75,-19.85
2021-07-29,2050,2074.4,2043.75,2055.25,2057.95,142646,8372,293558717,59161,41.47,30.65,5.25
2021-07-28,2060.1,2060.15,2016.6,2036.85,2033.33,207230,12774,421366638,100749,48.62,43.55,-23.25
2021-07-27,2079,2083.5,2041.2,2054.3,2061.31,271432,28303,559506080,117200,43.18,42.3,-24.7
2021-07-26,2110,2121.6,2071.7,2077.7,2090.78,378150,15713,790628037,208486,55.13,49.9,-32.3
2021-07-23,2135,2135,2102.85,2105.2,2118.66,253418,17708,536906207,125479,49.51,32.15,-29.8
2021-07-22,2111.2,2124.1,2098.8,2121,2109.33,170937,8805,360562926,92222,53.95,25.3,9.8
2021-07-20,2097.35,2108.1,2084,2093.6,2096.2,262169,18138,549559530,110936,42.31,24.1,-3.75
2021-07-19,2104,2124,2093,2099.1,2112.13,1466286,10244,3096984564,1353408,92.3,31,-4.9
2021-07-16,2085,2114.5,2085,2111.8,2104.19,333073,19969,700850042,154597,46.42,29.5,26.8
2021-07-15,2096,2096,2078.65,2083.25,2085.84,211763,11623,441704600,144020,68.01,17.35,-12.75
2021-07-14,2102.7,2106.8,2082,2086,2090.41,143306,9558,299567978,71835,50.13,24.8,-16.7
2021-07-13,2100,2103.3,2088.1,2099.55,2096.51,356025,16226,746408772,194898,54.74,15.2,-0.45
2021-07-12,2081.8,2101.75,2075.15,2084.45,2075.51,1575869,22966,3270735345,1418901,90.04,26.6,2.65
2021-07-09,2086.9,2091.2,2065.95,2073.2,2075.5,439784,35965,912773149,313195,71.22,25.25,-13.7
2021-07-08,2115,2115.8,2081,2092.9,2098.09,319555,26459,670454555,169575,53.07,34.8,-22.1
2021-07-07,2126.35,2127.75,2098.7,2110.15,2108.83,432960,26597,913038224,262669,60.67,29.05,-16.2
2021-07-06,2150,2150.05,2121,2125.95,2136.6,277840,13352,593634249,188408,67.81,29.05,-24.05
2021-07-05,2137.8,2153,2131.5,2149.9,2146.35,461608,27498,990773030,238279,51.62,21.5,12.1
2021-07-02,2099.9,2133.25,2094.25,2129.2,2120.39,227146,10753,481637997,84587,37.24,39,29.3
2021-07-01,2114.1,2122,2094.55,2097.75,2110.06,425382,25657,897582777,226151,53.16,27.45,-16.35
2021-06-30,2095,2123.5,2091.95,2110.9,2107.31,426251,20638,898243571,220468,51.72,31.55,15.9
2021-06-29,2089,2109,2083.3,2087.2,2095.45,447665,21223,938060024,182853,40.85,25.7,-1.8
2021-06-28,2124,2127.1,2081.1,2086,2100.73,663274,32467,1393361752,357358,53.88,46,-38
2021-06-25,2159.8,2159.8,2081.15,2104.3,2107.44,835596,45229,1760965783,333000,39.85,78.65,-55.5
2021-06-24,2214.8,2215,2140,2153.35,2175.06,1045454,60576,2273928925,365335,34.95,75,-61.45
2021-06-23,2249,2250,2201.45,2205.1,2219.41,674944,27954,1497978059,407464,60.37,48.55,-43.9
2021-06-22,2254.7,2260.75,2220,2226,2246.19,271039,20630,608805440,96830,35.73,40.75,-28.7
2021-06-21,2204.35,2247.7,2200.95,2237.6,2225.25,243713,12811,542323171,52315,21.47,46.75,33.25
2021-06-18,2217.25,2234.95,2184.25,2225.05,2211.21,267640,13813,591808418,65692,24.54,50.7,7.8
2021-06-17,2200.25,2235,2179.85,2215.55,2211.74,351428,24064,777266293,87887,25.01,55.15,15.3
2021-06-16,2248,2248,2206.75,2211.65,2236.64,497096,13722,1111823666,345936,69.59,41.25,-36.35
2021-06-15,2256.25,2274.5,2241.2,2249.7,2253.66,634070,27778,1428980693,322782,50.91,33.3,-6.55
2021-06-14,2214,2258.3,2196,2245.3,2232.72,386196,23705,862269158,88241,22.85,62.3,31.3
2021-06-11,2186.7,2227.9,2182.7,2213,2214.4,229252,14206,507656189,48570,21.19,45.2,26.3
2021-06-10,2192.2,2229.95,2177.2,2182.7,2200.66,268564,15962,591017792,53369,19.87,52.75,-9.5
2021-06-09,2219.9,2221.6,2158.25,2174.75,2189.99,359005,26529,786218723,115305,32.12,63.35,-45.15
2021-06-08,2224.65,2227,2198.4,2214.7,2213.18,152318,9441,337107740,42207,27.71,28.6,-9.95
2021-06-07,2205.9,2241.8,2184.6,2227.3,2215.96,615525,36724,1363979932,233667,37.96,57.2,21.4
2021-06-04,2219,2219,2183.8,2190.6,2198.46,261311,16610,574480841,75458,28.88,35.2,-28.4
2021-06-03,2222,2250,2196.1,2209.25,2220.9,760173,44276,1688268871,228310,30.03,53.9,-12.75
2021-06-02,2159.9,2209.9,2158.55,2201.3,2180.08,400317,23345,872721518,109300,27.3,51.35,41.4
2021-06-01,2164.1,2201.7,2147.35,2168.25,2176.47,916472,56064,1994673204,290019,31.65,54.35,4.15
2021-05-31,2101,2191.5,2082,2160.45,2153.03,2034450,97782,4380235120,709688,34.88,109.5,59.45
2021-05-28,1990,2105,1985.1,2094.9,2065.37,2158323,113895,4457730935,958435,44.41,119.9,104.9
2021-05-27,1970.9,1992.2,1963.1,1978.2,1981.39,274228,13119,543353313,112076,40.87,29.1,7.3
2021-05-26,1984.9,1984.9,1966,1969.65,1972.08,184227,14039,363309554,54583,29.63,18.9,-15.25
2021-05-25,1990.05,1997,1960.1,1964.5,1975.05,204518,15132,403932884,82985,40.58,36.9,-25.55
2021-05-24,2007.4,2009.5,1981.6,1985.55,1995.5,710011,14869,1416826179,590559,83.18,27.9,-21.85
2021-05-21,1995.7,2009,1980,2000.9,1998.93,210603,10786,420981015,52317,24.84,29,5.2
2021-05-20,1996.35,2010.8,1981.1,1985.3,1991.69,276354,11811,550411469,107950,39.06,29.7,-11.05
2021-05-19,1982,2016.6,1972.1,1996.35,1994.83,563712,18970,1124507837,286267,50.78,44.5,14.35
2021-05-18,1978,2002.65,1972.1,1987.8,1987.86,578117,32444,1149216999,269499,46.62,30.55,9.8
2021-05-17,1938.7,1963.15,1931,1960.55,1950.41,405141,14851,790190262,238495,58.87,32.15,21.85
2021-05-14,1925.1,1941.5,1906.5,1936.85,1924.44,515884,31731,992788533,200515,38.87,35,11.75
2021-05-12,1934,1934,1907.75,1913.55,1915.67,373114,28928,714763785,189722,50.85,26.25,-20.45
2021-05-11,1917,1938.65,1910.05,1933.7,1930.69,265869,12690,513310886,135420,50.93,28.6,16.7
2021-05-10,1943.75,1946.1,1920.4,1925.7,1932.66,225581,14033,435971502,70786,31.38,25.7,-18.05
2021-05-07,1940,1955.45,1925.9,1931.3,1940.74,178669,11329,346750207,42187,23.61,29.55,-8.7
2021-05-06,1926,1934.15,1907.25,1929.9,1920.56,231521,12603,444649781,64314,27.78,26.9,3.9
2021-05-05,1919.7,1937.9,1908.15,1919.75,1922.89,287285,15060,552418436,83853,29.19,29.75,0.05
2021-05-04,1954,1967.5,1911,1916.55,1938.67,1021839,45654,1981004674,681569,66.7,56.5,-37.45
2021-05-03,1963.7,1979,1943.7,1959.25,1956.28,693942,32471,1357543995,301865,43.5,35.3,-4.45
2021-04-30,2014.7,2036.4,1987.4,1994.45,2014.62,321474,17038,647647726,62341,19.39,49,-20.25
2021-04-29,2016.65,2045,2008,2023.2,2023.89,253013,13651,512070760,53537,21.16,37,6.55
2021-04-28,1999.45,2007.4,1980.75,1996.05,1997.18,442402,23740,883558216,175681,39.71,26.65,-3.4
2021-04-27,1943,1997.55,1940.9,1988.9,1978.81,348348,17494,689314692,89985,25.83,56.65,45.9
2021-04-26,1916.25,1961,1911.85,1937.45,1924.92,1330622,27702,2561341174,971732,73.03,49.15,21.2
2021-04-23,1903,1919,1896,1904.4,1909.78,370043,16291,706698927,257013,69.45,23,1.4
2021-04-22,1896,1914.45,1877.6,1906.05,1901.3,1180007,22549,2243550064,970406,82.24,36.85,10.05
2021-04-20,1914.7,1919.9,1890.55,1901.4,1908.73,414659,20215,791470769,228632,55.14,29.35,-13.3
2021-04-19,1901,1916.6,1891,1902.55,1901.5,485900,37563,923940031,247446,50.93,25.6,1.55
2021-04-16,1944,1949.5,1926.6,1934,1936.85,1494385,15385,2894403697,1313867,87.92,22.9,-10
2021-04-15,1920.5,1960.65,1913.6,1943.9,1931.71,328742,20426,635033066,96646,29.4,47.05,23.4
2021-04-13,1925,1940.15,1918.35,1931.9,1931.01,265483,19829,512650268,76751,28.91,21.8,6.9
2021-04-12,1956.05,1966.25,1900.55,1911.3,1926.09,666100,56064,1282969272,261863,39.31,65.7,-44.75
2021-04-09,2003,2006.8,1980.1,1982.65,1989.09,241161,14692,479692120,115912,48.06,26.7,-20.35
2021-04-08,2010.05,2021.15,1993.5,2005,2003.46,1534983,10711,3075273667,1355959,88.34,27.65,-5.05
2021-04-07,1992.2,2046.1,1992.2,2002.8,2019.54,281524,14235,568549973,44609,15.85,53.9,10.6
2021-04-06,2001.25,2005,1970,1983.65,1984.35,337567,22602,669851394,93717,27.76,35,-17.6
2021-04-05,2025,2025,1961.85,1992.8,1983.8,253365,15352,502625230,68568,27.06,63.15,-32.2
2021-04-01,2019.7,2030,2003.35,2021.7,2017.52,246593,14584,497505825,57346,23.26,26.65,2
2021-03-31,2015.35,2049.9,1999,2003.2,2022.65,207901,12352,420510792,34782,16.73,50.9,-12.15
2021-03-30,2009.7,2048.5,1992,2028.6,2025.85,266010,14573,538896455,46750,17.57,56.5,18.9
2021-03-26,2010,2014.95,1973.05,1994.25,1998.37,800154,29656,1599004930,111642,13.95,41.9,-15.75
2021-03-25,2050.55,2057.55,1985,1992.75,2012.62,309621,16544,623150828,71010,22.93,72.55,-57.8
2021-03-24,2080.55,2080.55,2040.8,2047.3,2056.18,307569,20415,632418003,70369,22.88,39.75,-33.25
2021-03-23,2064,2109.9,2057.25,2089.05,2087.43,578793,14854,1208190547,43907,7.59,52.65,25.05
2021-03-22,2075,2075,2033.9,2061.85,2051.08,317137,15786,650472950,61105,19.27,41.1,-13.15
2021-03-19,1988.3,2095,1981.2,2081.9,2027.59,729355,43647,1478830570,204579,28.05,113.8,93.6
2021-03-18,2071.1,2085,2001,2009.5,2055.74,975274,17106,2004908194,464495,47.63,84,-61.6
2021-03-17,2100,2103.75,2035.35,2055.15,2065.9,243197,13024,502421082,51262,21.08,68.4,-44.85
2021-03-16,2114.8,2125.8,2096.05,2100.45,2108.41,223111,11870,470408992,54392,24.38,29.75,-14.35
2021-03-15,2138.65,2148.8,2080.9,2108.75,2103.31,513109,42112,1079227010,194815,37.97,67.9,-29.9
2021-03-12,2199,2205,2123.65,2138.65,2159.39,298281,14795,644104598,51130,17.14,81.35,-60.35
2021-03-10,2211,2215.75,2170.15,2181.7,2187.18,249199,12139,545044039,61722,24.77,45.6,-29.3
2021-03-09,2200,2214.7,2146.2,2190.2,2181.73,312285,13943,681321715,48475,15.52,68.5,-9.8
2021-03-08,2171.5,2231,2169.45,2190.45,2207.49,375048,18728,827914051,69183,18.45,61.55,18.95
2021-03-05,2168,2212.5,2155,2178.55,2186,430447,21366,940955240,56656,13.16,57.5,10.55
2021-03-04,2179.7,2189.65,2158,2175.7,2186.18,1316695,18492,2878538754,1034246,78.55,31.65,-4
2021-03-03,2121.7,2220,2107.2,2201.35,2165.03,1101111,56971,2383933726,534506,48.54,112.8,79.65
2021-03-02,2124,2130,2089.25,2106.2,2107.81,269778,16637,568641746,68576,25.42,40.75,-17.8
2021-03-01,2114.45,2114.45,2063.2,2101.15,2092.72,366701,20413,767402716,48778,13.3,51.25,-13.3
2021-02-26,2109,2133.4,2070.15,2083.85,2100.05,902603,53103,1895508184,290913,32.23,63.25,-25.15
2021-02-25,2078,2152.25,2071,2144.85,2095.4,2401302,77372,5031685242,1743444,72.6,81.25,66.85
2021-02-24,2025.8,2081.5,2000.55,2065.55,2043.26,1580996,52217,3230385779,611374,38.67,80.95,39.75
2021-02-23,2028,2053.1,2013.8,2024.25,2035.2,420916,18426,856649358,104005,24.71,39.3,-3.75
2021-02-22,2080,2089.7,1995.1,2007.4,2038.36,649015,41412,1322925932,231422,35.66,94.6,-72.6
2021-02-19,2065,2104.95,2058,2080.55,2088.64,398673,17549,832684406,77916,19.54,46.95,15.55
2021-02-18,2085.75,2107.7,2059.7,2065.5,2086.17,298538,14233,622801647,61715,20.67,48,-20.25
2021-02-17,2058,2095,2050.85,2082.75,2076.98,692483,38911,1438273406,305537,44.12,44.15,24.75
2021-02-16,2040,2079,2037.5,2059.65,2061.48,361465,17723,745152334,92295,25.53,41.5,19.65
2021-02-15,2049,2060.55,2025.4,2032.6,2042.73,325784,14989,665488339,48870,15,35.15,-16.4
2021-02-12,2059.7,2077.5,2015.55,2041.25,2051.01,640628,27971,1313933137,88301,13.78,61.95,-18.45
2021-02-11,1977.45,2062.2,1971.2,2055.55,2027.72,1942646,105055,3939137149,925164,47.62,91,78.1
2021-02-10,1957.7,1983.95,1928,1975.25,1953.06,470988,21970,919869183,160938,34.17,55.95,17.55
2021-02-09,1967.7,1990,1952,1955.95,1974.65,602162,37702,1189057236,243939,40.51,38,-11.75
2021-02-08,1931.2,1968.25,1929.05,1951.5,1954.5,702232,44299,1372513249,332291,47.32,39.2,20.3
2021-02-05,1933,1944.2,1920,1924,1930.75,322014,17712,621729484,121278,37.66,24.2,-9
2021-02-04,1921,1939.7,1905.05,1923.95,1931.13,1619015,23038,3126526440,1343806,83,34.65,2.95
2021-02-03,1927,1951,1900,1930.3,1933.41,921546,52016,1781726024,281504,30.55,51,3.3
2021-02-02,1915.7,1938.3,1855,1926.45,1890.01,1088933,76486,2058094544,306954,28.19,83.3,10.75
2021-02-01,1845.2,1904.7,1845.2,1895.35,1873.39,818509,58703,1533388010,293927,35.91,59.5,50.15
2021-01-29,1896.7,1911.75,1830,1843.15,1875.07,926815,71721,1737839350,375028,40.46,81.75,-53.55
2021-01-28,1879,1923.35,1870.15,1876.6,1890.56,2069380,75266,3912294609,1394191,67.37,53.2,-2.4
2021-01-27,1930.2,1930.2,1888,1895.25,1905.47,1740178,39082,3315849398,1316619,75.66,42.2,-34.95
2021-01-25,2052,2052,1932.2,1939.7,1965.08,1345520,97513,2644053233,401963,29.87,119.8,-112.3
2021-01-22,2114.8,2115.9,2035.2,2049.65,2071.27,507943,28737,1052087739,84268,16.59,80.7,-65.15
2021-01-21,2082,2119.8,2075,2097.85,2102.81,1545088,81463,3249027247,657864,42.58,44.8,15.85
2021-01-20,2022.5,2058.05,2001.25,2054.85,2040.66,488577,23309,997018081,176300,36.08,56.8,32.35
2021-01-19,1994,2030.9,1993.65,2016.3,2019.37,591919,30814,1195302990,244784,41.35,37.25,22.3
2021-01-18,1940,1996.6,1922.65,1983.5,1969.57,1363505,75740,2685513745,633565,46.47,73.95,43.5
2021-01-15,1960,1973.15,1920.15,1937.6,1954.98,1266407,39592,2475800184,338343,26.72,53,-22.4
2021-01-14,1939.1,1966.5,1936.05,1960.6,1947.01,1829840,40651,3562711976,1434829,78.41,30.45,21.5
2021-01-13,1964.8,1974.95,1918.65,1939.1,1949.19,474934,22432,925737945,105601,22.23,56.3,-25.7
2021-01-12,1910,1960,1900,1956.65,1937.75,497793,24486,964599275,110381,22.17,60,46.65
2021-01-11,1935,1938.9,1892.25,1897,1908.35,415573,26254,793060768,155931,37.52,46.65,-38
2021-01-08,1920.9,1938.2,1912.7,1933.05,1922.41,299804,17589,576346883,92856,30.97,25.5,12.15
2021-01-07,1921.9,1945.2,1905.65,1911,1919.92,564975,27371,1084706889,260378,46.09,39.55,-10.9
2021-01-06,1968,1968,1905,1914.15,1927.78,864039,41948,1665676347,298443,34.54,63,-53.85
2021-01-05,1972.05,1984,1956,1966,1968.89,338549,18785,666564846,110097,32.52,28,-6.05
2021-01-04,1988.55,1997.9,1967.9,1990.65,1981.4,345853,18024,685271922,79151,22.89,30,2.1
2021-01-01,1986.15,1997.3,1982.3,1987.15,1989.52,157713,8773,313773911,39415,24.99,15,1
2020-12-31,1994.75,2011,1980,1984.65,1997.54,465795,28122,930444032,135009,28.98,31,-10.1
2020-12-30,1992.55,2006.85,1975.9,1995.5,1991.69,224277,11597,446691002,38363,17.11,30.95,2.95
2020-12-29,2007.35,2012.8,1982.6,1989.2,1992.18,250017,12277,498078640,63050,25.22,30.2,-18.15
2020-12-28,2004.1,2024.9,1995.6,2003.25,2005.83,335518,17189,672992095,132397,39.46,29.3,-0.85
2020-12-24,1950.8,1998.65,1947.05,1993.9,1976.86,289379,16905,572062340,76634,26.48,51.6,43.1
2020-12-23,1932.8,1951.2,1920,1943.8,1938.4,299743,19714,581023140,111655,37.25,31.2,11
2020-12-22,1940,1958.4,1887.75,1936.6,1920.48,972241,72496,1867170955,304755,31.35,70.65,-3.4
2020-12-21,2010,2022,1856.05,1939.75,1977.95,1499610,78562,2966146578,581157,38.75,165.95,-70.25
2020-12-18,1983,2005,1965,1992.25,1978.53,218330,13259,431971766,53448,24.48,40,9.25
2020-12-17,1980.9,2005,1977.1,1985.05,1989.58,238834,13419,475178264,48563,20.33,27.9,4.15
2020-12-16,1988,1995,1965.75,1976.05,1977.72,272748,15361,539419271,85302,31.28,29.25,-11.95
2020-12-15,1992.9,1992.9,1961.5,1974,1973.41,211535,13741,417446328,53014,25.06,31.4,-18.9
2020-12-14,2013,2015.25,1987.05,1991.15,1996.94,232903,19745,465094056,74421,31.95,28.2,-21.85
2020-12-11,2011.2,2037.8,1974.4,2005.6,2017.32,689028,43146,1389993169,232791,33.79,63.4,-5.6
2020-12-10,2020,2028.4,2000.95,2007.2,2010.01,270177,14276,543058845,59011,21.84,27.45,-12.8
2020-12-09,2013,2033.8,2000,2026.65,2020.38,917242,50395,1853175304,417369,45.5,33.8,13.65
2020-12-08,1963,2014.2,1950.15,1993.75,1995.95,683240,29635,1363709764,110610,16.19,64.05,30.75
2020-12-07,1942,1965,1942,1958.05,1955.63,293809,20719,574582722,129734,44.16,23,16.05
2020-12-04,1963,1967.85,1940,1946.55,1947.79,250336,26897,487602004,115290,46.05,27.85,-16.45
2020-12-03,1970,1981.1,1958.05,1963.45,1964.59,1489127,16539,2925526559,1293175,86.84,23.05,-6.55
2020-12-02,1962.95,1962.95,1935,1957.6,1948.34,220138,14040,428904060,48462,22.01,27.95,-5.35
2020-12-01,1935.25,1965.9,1931,1954.3,1949.74,593339,48089,1156859600,240644,40.56,34.9,19.05
2020-11-27,1941,1955.85,1921.55,1929.85,1938.94,523191,40636,1014438216,143441,27.42,34.3,-11.15
2020-11-26,1950.05,1964.85,1930.4,1953.8,1946.87,450855,19617,877757093,193568,42.93,34.45,3.75
2020-11-25,1980,1992,1942.3,1947.75,1969.55,914063,55990,1800294198,271195,29.67,49.7,-32.25
2020-11-24,1962,1973.6,1931.2,1965.1,1951.96,750504,56379,1464953130,258433,34.43,42.4,3.1
2020-11-23,1929,1970,1927,1950.8,1951.7,598632,38074,1168352610,129501,21.63,43,21.8
2020-11-20,1977.8,1984.1,1894.6,1899.2,1924.37,863183,56844,1661082901,293614,34.02,89.5,-78.6
2020-11-19,1986.4,2010,1968,1972.65,1988.17,802733,59306,1595966958,255097,31.78,42,-13.75
2020-11-18,1997.45,2006.65,1961,1987.2,1980.18,427982,29066,847479625,78708,18.39,45.65,-10.25
2020-11-17,2084,2084,1985,1992.9,2012.31,643296,33218,1294508359,142610,22.17,99,-91.1
2020-11-14,2013,2016.25,1996,2001.8,2005.75,100085,8102,200745082,39617,39.58,20.25,-11.2
2020-11-13,1990,2036.65,1981,1996.1,1985.53,1825121,31252,3623827260,1276056,69.92,55.65,6.1
2020-11-12,1985,2008.35,1965,1979.85,1988,711464,38178,1414393459,283431,39.84,43.35,-5.15
2020-11-11,2092,2095.35,1979,1996.9,2030.37,811189,49750,1647015049,203295,25.06,116.35,-95.1
2020-11-10,2075,2090,2041.8,2084.5,2065.96,1068647,32518,2207784660,640208,59.91,48.2,9.5
2020-11-09,2058.7,2070,2038.9,2050.3,2050.1,843691,33971,1729649948,391982,46.46,31.1,-8.4
2020-11-06,1988,2040,1977.65,2029,2014.83,1886873,100883,3801735170,630231,33.4,62.35,41
2020-11-05,1949,1960,1931.4,1955.1,1949.15,954587,55609,1860630553,341428,35.77,28.6,6.1
2020-11-04,1840,1928.85,1840,1913.45,1893.81,1065630,61401,2018100947,181678,17.05,88.85,73.45
2020-11-03,1888,1909.5,1835,1849.45,1874,1164099,66979,2181517471,249547,21.44,74.5,-38.55
2020-11-02,2033.5,2033.5,1860,1877.3,1925.38,1444243,99979,2780720563,454410,31.46,173.5,-156.2
2020-10-30,2035,2064.65,2022,2054.35,2040.8,354434,21010,723330099,59640,16.83,42.65,19.35
2020-10-29,1999.4,2042.3,1990.75,2026.55,2019.52,384785,24193,777081516,61211,15.91,51.55,27.15
2020-10-28,2044,2057.9,2006.9,2010.7,2031.09,1519047,23215,3085321626,1315250,86.58,51,-33.3
2020-10-27,2032,2060,2005.55,2034.2,2026.92,476055,30069,964924441,113652,23.87,54.45,2.2
2020-10-26,2101,2106,2018.45,2028.7,2055.3,560855,40255,1152725654,186620,33.27,87.55,-72.3
2020-10-23,2109,2134.8,2095.65,2112.55,2121.43,618540,26760,1312188425,272914,44.12,39.15,3.55
2020-10-22,2123,2133.05,2091.5,2107.1,2107.53,301966,18851,636401659,87555,28.99,41.55,-15.9
2020-10-21,2171.1,2191,2098.75,2123.25,2146.32,534557,28730,1147331746,155664,29.12,92.25,-47.85
2020-10-20,2183.7,2193.7,2152.2,2155.5,2163.8,364138,17616,787923562,167390,45.97,41.5,-28.2
2020-10-19,2192,2228.4,2156,2175.8,2191.06,352226,21777,771750005,69007,19.59,72.4,-16.2
2020-10-16,2214.8,2232,2173.05,2175.5,2195.08,440109,20807,966073229,168565,38.3,58.95,-39.3
2020-10-15,2291,2291.7,2195.1,2205.55,2271.64,1514858,18662,3441215460,1322717,87.32,96.6,-85.45
2020-10-14,2284.9,2304.2,2269.55,2287.35,2283.98,306815,15320,700759702,99371,32.39,34.65,2.45
2020-10-13,2232.2,2285.95,2228.2,2280.25,2256.06,409570,17920,924012903,193512,47.25,57.75,48.05
2020-10-12,2233.5,2254.85,2226.85,2236.6,2240.33,262242,18094,587507518,78335,29.87,28,3.1
2020-10-09,2237,2252.65,2217.2,2233.7,2232.22,305022,15084,680876994,145392,47.67,35.45,-3.3
2020-10-08,2261.8,2268,2222.4,2238.9,2237.65,419058,18575,937706238,158891,37.92,45.6,-22.9
2020-10-07,2233.25,2309.4,2221,2257.15,2279.77,875121,42725,1995074829,217472,24.85,88.4,23.9
2020-10-06,2228,2234,2201.45,2210.15,2213.59,259771,13272,575027216,84613,32.57,32.55,-17.85
2020-10-05,2246,2249,2205.5,2211.15,2222.57,393079,18602,873646711,151982,38.66,43.5,-34.85
2020-10-01,2264,2264,2213.85,2225.05,2237.66,285180,14214,638137256,81416,28.55,50.15,-38.95
2020-09-30,2264.8,2267.55,2225.1,2233.75,2242.73,1560690,16556,3500207040,1317210,84.4,42.45,-31.05
2020-09-29,2222,2264,2217.15,2244.85,2243.87,325287,18492,729901718,41399,12.73,46.85,22.85
2020-09-28,2229,2238.7,2207.25,2215.75,2221.31,516453,26292,1147203882,141025,27.31,31.45,-13.25
2020-09-25,2196,2212.6,2168.6,2201.7,2189.78,413085,22864,904564436,114584,27.74,44,5.7
2020-09-24,2210,2226,2175.65,2181.15,2200.7,439081,21729,966283603,173631,39.54,50.35,-28.85
2020-09-23,2275,2276.5,2206.15,2229.55,2241.91,774144,40123,1735558690,160960,20.79,70.35,-45.45
2020-09-22,2287,2287,2201.35,2211.15,2222.41,693332,24225,1540867623,370132,53.38,85.65,-75.85
2020-09-21,2305,2336.55,2248,2255.15,2297.32,501009,25843,1150978451,172132,34.36,88.55,-49.85
2020-09-18,2315.8,2319.6,2277.05,2305.5,2304.81,518389,24971,1194789860,231928,44.74,42.55,-10.3
2020-09-17,2319,2334.4,2293,2299.35,2309.87,421866,17905,974457148,130912,31.03,41.4,-19.65
2020-09-16,2323.7,2368.8,2311.75,2323.85,2339.94,653164,26455,1528366208,174187,26.67,57.05,0.15
2020-09-15,2315,2326.5,2288.2,2317.9,2308.14,509141,21105,1175166270,148557,29.18,38.3,2.9
2020-09-14,2319.75,2360,2281.95,2302.35,2322.6,619976,27379,1439953245,78561,12.67,78.05,-17.4
2020-09-11,2314.65,2337,2286.05,2318.85,2318.47,1330635,58453,3085033793,379174,28.5,50.95,4.2
2020-09-10,2185,2343.9,2176.15,2314.65,2277.88,2449702,98665,5580139024,611376,24.96,167.75,129.65
2020-09-09,2085,2167.2,2085,2161.25,2140.04,850676,38623,1820479248,312223,36.7,82.2,76.25
2020-09-08,2093.8,2120,2080.9,2107.05,2109.51,481632,20618,1016007253,211381,43.89,39.1,13.25
2020-09-07,2080.2,2105,2045.35,2082.4,2070.45,625358,36193,1294771188,278944,44.61,59.65,2.2
2020-09-04,2065.6,2097,2065.6,2077.4,2084.38,461018,28592,960938134,138220,29.98,31.4,11.8
2020-09-03,2128,2137,2103.2,2112.15,2113.62,274998,17060,581242587,60225,21.9,33.8,-15.85
2020-09-02,2095,2137,2085.5,2128.6,2100.57,1979773,33347,4158643031,1476442,74.58,51.5,33.6
2020-09-01,2095,2121.75,2063.45,2087.55,2091.52,542387,26465,1134412373,75538,13.93,58.3,-7.45
2020-08-31,2172,2172,2061.25,2078.55,2123.54,770897,35129,1637030802,141428,18.35,110.75,-93.45
2020-08-28,2120,2131.9,2106.2,2115.6,2119.52,463554,26015,982513441,125963,27.17,25.7,-4.4
2020-08-27,2146.25,2148.5,2103.75,2111.7,2126.33,397191,17384,844557704,75812,19.09,44.75,-34.55
2020-08-26,2087.4,2147.15,2047.25,2136.85,2105.39,857465,36417,1805301942,158433,18.48,99.9,49.45
2020-08-25,2105,2111.3,2078.3,2082,2089.3,481884,26648,1006799665,144101,29.9,33,-23
2020-08-24,2098.8,2104.65,2070.15,2096.05,2088.31,560786,22213,1171093059,162385,28.96,34.5,-2.75
2020-08-21,2119.8,2119.8,2077.05,2081.75,2096.93,437199,19487,916773740,121391,27.77,42.75,-38.05
2020-08-20,2118.05,2123.9,2087.8,2096.35,2108.79,494200,30536,1042163472,136932,27.71,36.1,-21.7
2020-08-19,2141.95,2154,2121.35,2133.2,2139.15,758768,36447,1623119603,204280,26.92,32.65,-8.75
2020-08-18,2089.7,2132.9,2082.95,2118.75,2119.21,642400,32483,1361381146,185500,28.88,49.95,29.05
2020-08-17,2103.15,2107.3,2070,2091.45,2085.57,923799,41990,1926647139,235742,25.52,37.3,-11.7
2020-08-14,2122.3,2156.5,2090.2,2114.1,2131.91,1012345,49098,2158228148,287119,28.36,66.3,-8.2
2020-08-13,2133.5,2139,2110,2122.3,2122.06,458203,19387,972333391,134877,29.44,29,-11.2
2020-08-12,2124,2144.9,2106.6,2127.6,2129.67,702687,31942,1496490592,199332,28.37,38.3,3.6
2020-08-11,2137.7,2160,2101.15,2134.05,2132.48,697367,31300,1487120307,90457,12.97,58.85,-3.65
